what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.moveResources",1337848006072
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.move",1337848006072
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848009210
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848013914
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1337848014020
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1337848014020
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848015554
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848020793
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848025809
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848027787
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848031269
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848042774
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848043437
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848044203
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848050489
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848057766
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1337848059747
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337848069879
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1337848074569
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1337848077342
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1337848078144
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337848106237
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848108581
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848108871
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1337848111806
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337848119188
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337848120439
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848121512
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848123467
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1337848126910
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1337848152547
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337848155777
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848157733
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848158885
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1337848160328
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848174944
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848175702
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848193935
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848956410
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1337848959877
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1337848960540
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1337848961555
